Distance (Meters),Speed (m/s)
16842.0146,15.6388893
16843.5781,15.3888893
16845.11662,15.1111107
16846.62828,14.8611107
16848.11403,14.583334
16849.5729,14.3055563
16851.0031,14.0555563
16852.40832,13.8611116
16853.79493,13.7222223
16855.16682,13.6944447
16856.53677,13.833334
16857.91976,14.000001
16859.31942,14.166667
16860.73661,14.333334
16862.16959,14.5555563
16863.62568,14.7777786
16865.1031,15.000001
16866.60273,15.2222233
16868.12551,15.499999
16869.67513,15.8055553
16871.25627,16.5555573
16872.91142,17.1666679
16874.62766,17.4444447
16876.37275,17.75
16878.14731,18.2222233
16879.9702,18.6944447
16881.83919,19.5000019
16883.78872,20.3611126
16885.82557,20.6388893
16887.88896,20.833334
16889.97305,20.8888912
16892.06143,21.4444466
16894.20536,22.2777786
16896.43395,23.5555573
16898.78893,24.0555553
16901.19537,24.6388893
16903.65865,25
16906.15804,25.2222233
16908.68119,25.4444447
16911.22501,25.6388912
16913.78984,25.8055573
16916.36977,26.0277786
16918.97191,26.2777767
16921.60065,26.5277786
16924.25278,26.4444447
16926.89819,26.083334
16929.50589,25.6388912
16932.06915,25.3055553
16934.60063,24.8888874
16937.08891,24.583334
16939.54815,24.2222233
16941.96978,23.916666
16944.36086,23.6388893
16946.72562,23.4166679
16949.06671,23.1944447
16951.38701,23.083334
16953.69478,22.9444447
16955.98866,22.7500019
16958.26449,22.5833359
16960.52228,22.3888893
16962.76198,22.1944447
16964.98089,22.0277786
16967.18313,21.8611126
16969.37004,21.7222233
16971.54173,21.583334
16973.70085,21.4722233
16975.84755,21.416666
16977.9887,21.3888893
16980.12837,21.4166679
16982.26951,21.4444466
16984.41474,21.5277786
16986.56699,21.666666
16988.73313,21.8333321
16990.91727,22.0277786
16993.11951,22.3055573
16995.35088,22.5555573
16997.60588,22.8611107
16999.89144,23.2222214
17002.21451,23.6111107
17004.57504,23.9444466
17006.97036,24.333334
17009.4031,24.6944447
17011.87195,25
17014.37286,25.25
17016.89724,25.5555573
17019.45374,25.8055573
17022.03366,26.0555573
17024.63858,26.3333359
17027.27288,26.6111126
17029.93334,26.8611126
17032.62044,27.1111107
17035.33089,27.333334
17038.06355,27.5555573
17040.82012,27.7222233
17043.59166,27.9166679
17046.38435,28.1111126
17049.19478,28.2222214
17052.01631,28.333334
17054.85068,28.4166679
17057.69165,28.5
17060.5427,28.583334
17063.40033,28.75
17066.27463,28.9444447
17069.17014,29.1944447
17072.08887,29.6388893
17075.05384,29.8611107
17078.03922,30.0000019
17081.03849,30.1388893
17084.05348,30.2777786
17087.08052,30.4722214
17090.12886,30.666666
17093.19478,30.9444466
17096.28847,31.1944466
17099.40905,31.3055592
17102.53885,31.4444466
17105.68444,31.5555553
17108.83923,31.6944447
17112.0079,31.9166679
17115.20073,32.1388931
17118.41384,32.3611107
17121.65113,32.6111107
17124.91145,32.9722252
17128.20787,33.4722214
17131.55632,34
17134.95549,34.2500038
17138.38174,34.5555534
17141.83645,34.8055534
17145.31616,35.0277786
17148.82022,35.25
17152.34436,35.4722252
17155.89288,35.6944427
17159.46145,35.9166679
17163.05224,36.1111107
17166.66468,36.3055573
17170.29434,36.4722252
17173.9429,36.6666641
17177.60867,36.8611107
17181.29389,37.0277786
17184.99802,37.1944504
17188.71656,37.3611107
17192.45403,37.5277824
17196.2059,37.6944427
17199.97442,37.8888893
17203.7647,38.0555534
17207.56932,38.25
17211.39572,38.4444466
17215.23923,38.5833359
17219.09662,38.6666679
17222.9647,38.75
17226.83876,38.8333359
17230.72351,38.9166679
17234.61423,39.1388931
17238.52716,39.4166679
17242.47028,39.6666679
17246.43597,39.7777786
17250.41521,39.8888931
17254.40312,39.9444466
17258.39659,39.9722252
17262.39528,40
17266.3943,39.9907417
17270.39484,39.9814835
17274.39201,39.9722252
17278.38826,39.9166641
17282.38139,39.8333359
17286.36375,39.6388893
17290.32909,39.3888931
17294.26702,39.0833321
17298.1744,38.6944466
17302.04526,38.1111107
17305.85544,37.7777786
17309.6346,37.3888893
17313.37258,37.0833321
17317.08,36.8333359
17320.76469,36.6666641
17324.43046,36.4722252
17328.07902,36.3611107
17331.71424,36.1666641
17335.33002,35.8611107
17338.91745,35.4166679
17342.45825,35.3055573
17345.9901,35.1944466
17349.50868,35.0555573
17353.01338,34.8888893
17356.50355,34.75
17359.9777,34.3055534
17363.40951,34.0277786
17366.81146,33.8888893
17370.19952,33.75
17373.57576,33.6388893
17376.93883,33.4444466
17380.2845,33.1388893
17383.59757,32.8888893
17386.88566,32.6666641
17390.15352,32.3888893
17393.39162,32.2777786
17396.62058,32.25
17399.84479,32.2638931
17403.0704,32.2777786
17406.29936,32.3055573
17409.52912,32.4166679
17412.77198,32.5277786
17416.02396,32.7222252
17419.29538,33.1388893
17422.61049,33.5277786
17425.96245,33.8055573
17429.34424,34.0555534
17432.74896,34.3333359
17436.18146,34.6388893
17439.64662,35
17443.14576,35.1388893
17446.66094,35.2777786
17450.18785,35.4166679
17453.72866,35.5555573
17457.28551,35.7222252
17460.85686,35.9722252
17464.4554,36.1388931
17468.06841,36.4444466
17471.71197,36.7222214
17475.38553,36.8611107
17479.07074,37.0277786
17482.77488,37.1666679
17486.49064,37.3611107
17490.22584,37.6111145
17493.98833,37.8611107
17497.77351,38.2777786
17501.60269,38.4722214
17505.44897,38.6111107
17509.30914,38.75
17513.18556,38.8611145
17517.07072,39.0555611
17520.97771,39.25
17524.90175,39.4166679
17528.84246,39.6111107
17532.80502,39.7777786
17536.78183,39.9722252
17540.78051,40.1388893
17544.79342,40.3611145
17548.82855,40.6111107
17552.89115,40.6944466
17556.9596,40.7777786
17561.03887,40.8611145
17565.12398,40.9722214
17569.2202,41.1388893
17573.3356,41.3055534
17577.46515,41.6388893
17581.63056,42
17585.82954,42.2222214
17590.05073,42.3055573
17594.28283,42.3888893
17598.52069,42.4722252
17602.76946,42.5277786
17607.0212,42.6388893
17611.28405,42.7777786
17615.5634,42.9166679
17619.85401,43.0555573
17624.16115,43.1666679
17628.47676,43.2777786
17632.80348,43.4444466
17637.14952,43.5833359
17641.50679,43.7222252
17645.88061,43.8611145
17650.26565,44.0555573
17654.67013,44.25
17659.09675,44.4166679
17663.53733,44.5555573
17667.99452,44.7222214
17672.46565,44.8611107
17676.95067,45
17681.45231,45.1666718
17685.96788,45.2777786
17690.49731,45.4166679
17695.03787,45.5277824
17699.58954,45.6666718
17704.15788,45.8333359
17708.74009,45.8055573
17713.32233,45.7777786
17717.89899,45.75
17722.47287,45.5555534
17727.03009,45.3055573
17731.55954,44.8611107
17736.0473,44.2777824
17740.47399,43.6666641
17744.83959,42.9722214
17749.13839,42.1666679
17753.35403,41.4444427
17757.49999,40.6388893
17761.56289,39.8333359
17765.54525,39.0555611
17769.45223,38.2777786
17773.27908,37.8611107
17777.06657,37.4722252
17780.81288,37.0555573
17784.51753,36.6388931
17788.18276,36.2222252
17791.8041,35.4166679
17795.34707,34.5555534
17798.80178,33.3888893
17802.13985,32.2777786
17805.36881,31.8611126
17808.55414,31.4722233
17811.70252,31.083334
17814.81009,30.3611145
17817.84546,29.4444447
17820.79099,28.75
17823.66528,28.5555553
17826.52189,28.5
17829.37119,28.4722214
17832.21772,28.4444466
17835.0632,28.4166679
17837.90418,28.4444466
17840.74966,28.5
17843.59897,28.4861126
17846.44688,28.4722214
17849.29515,28.4444466
17852.1389,28.4722214
17854.98716,28.5
17857.83647,28.5555553
17860.69133,28.6666679
17863.55904,28.8611126
17866.44445,29
17869.34551,29.1666679
17872.26147,29.3611126
17875.19686,29.5277767
17878.15072,29.6944447
17881.11944,29.833334
17884.10387,30.0555573
17887.10869,30.1944466
17890.12739,30.2222214
17893.15072,30.2500019
17896.17499,30.1388893
17899.18998,29.9444447
17902.18369,29.6944447
17905.15241,29.4166679
17908.09516,29.0277767
17910.99722,28.75
17913.87328,28.3888893
17916.71147,28.0555553
17919.51634,27.8055553
17922.29792,27.583334
17925.05558,27.3888893
17927.79547,27.2222233
17930.51703,27.1111107
17933.22748,27.1388893
17935.94236,27.1666679
17938.65836,27.2222233
17941.38158,27.3888893
17944.1198,27.5555573
17946.87468,27.6388893
17949.63959,27.8055553
17952.41946,27.9444427
17955.21493,28
17958.01425,28.0555553
17960.81912,28.3055553
17963.65071,28.583334
17966.50834,28.9166641
17969.40107,29.3333321
17972.33369,29.7500019
17975.30796,30.1111126
17978.32018,30.5000019
17981.36943,30.833334
17984.45389,31.166666
17987.5698,31.4722233
17990.71625,31.75
17993.89242,32.0277786
17997.09441,32.3055573
18000.32615,32.5833359
18003.58369,32.8611145
18006.869,33.1388893
18010.1841,33.4166679
18013.52495,33.6944466
18016.89563,33.9722214
18020.29202,34.2222214
18023.71341,34.4722214
18027.16189,34.7222214
18030.63327,34.9722214
18034.13177,35.25
18037.65591,35.5
18041.20504,35.75
18044.78135,36.0277748
18048.38325,36.2777786
18052.01236,36.5555573
18055.66702,36.8333359
18059.34946,37.0833321
18063.05915,37.3333359
18066.79157,37.5833359
18070.55128,37.8055573
18074.33091,38.0555534
18078.13554,38.2777786
18081.96472,38.4722214
18085.811,38.7222252
18089.68464,38.9722252
18093.58091,39.2222214
18097.50218,39.4722252
18101.45084,39.7222252
18105.4221,39.9444466
18109.418,40.1388893
18113.43091,40.3055573
18117.46048,40.5
18121.51197,40.6388893
18125.57486,40.8055573
18129.65691,41
18133.75591,41.1944466
18137.87435,41.3888893
18142.01476,41.5833359
18146.17208,41.7500038
18150.34861,41.8888893
18154.53647,42.0277786
18158.73822,42.1666679
18162.95643,42.3055573
18167.18596,42.4444466
18171.43196,42.5833359
18175.68925,42.7222252
18179.96043,42.8611107
18184.24811,43
18188.54706,43.1111107
18192.85975,43.1944427
18197.17814,43.2777786
18201.50486,43.3888893
18205.84534,43.5
18210.19428,43.5555573
18214.55143,43.6111145
18218.91147,43.5833359
18223.26874,43.5
18227.62034,43.3333321
18231.95261,43.1111107
18236.2653,42.6944427
18240.5337,42.3333359
18244.76601,42.0277786
18248.97032,41.6666679
18253.13597,41.3333359
18257.27082,40.9722214
18261.36704,40.6111107
18265.42716,40.2777786
18269.45641,39.9722252
18273.45266,39.5833321
18277.41244,39.1666679
18281.32815,38.7222252
18285.19943,38.1944427
18289.02027,37.6111145
18292.78047,37.0833321
18296.49016,36.4444466
18300.13371,35.8888893
18303.72173,35.3888931
18307.26191,34.9444466
18310.7555,34.4722214
18314.20399,34.0555534
18317.60871,33.5833321
18320.96622,33.0277786
18324.27021,32.4444427
18327.51386,31.8055553
18330.69558,31.083334
18333.80316,30.3888893
18336.84131,29.6666698
18339.80906,28.8888893
18342.69724,28.2222214
18345.5205,27.5555573
18348.27538,26.9166679
18350.96639,26.25
18353.59235,25.6111126
18356.15284,24.9722214
18358.65097,24.4166679
18361.09205,23.8055573
18363.47202,23.083334
18365.7812,22.333334
18368.01399,21.6111126
18370.17589,20.8055553
18372.25594,20.0277767
18374.25823,19.2777786
18376.18671,18.4722233
18378.03348,17.8055553
18379.81469,17.2222233
18381.53649,16.6111107
18383.1972,16
18384.79778,15.416667
18386.33907,14.8333349
18387.82295,14.2777777
18389.25038,13.75
18390.62504,13.250001
18391.95053,12.7777786
18393.22799,12.3055553
18394.459,11.9722233
18395.65593,11.6111107
18396.81676,11.25
18397.94217,10.916666
18399.03357,10.6388893
18400.09785,10.3888893
18401.13648,10.2222223
18402.15846,10.1944447
18403.17827,10.25
18404.20302,10.1944447
18405.22284,10.166667
18406.23926,10.1851854
18407.25753,10.2037039
18408.27827,10.2222223
18409.30025,10.2777777
18410.3284,10.333334
18411.36148,10.4722223
18412.40845,10.6944447
18413.47828,10.9444456
18414.57246,11.2777786
18415.70065,11.6388893
18416.86426,12.0555563
18418.06952,12.5
18419.31998,12.9444456
18420.61411,13.416666
18421.95626,13.8055553
18423.33648,14.25
18424.76113,14.6944447
18426.23112,15.1111107
18427.74186,15.6388893
18429.30632,16.166666
18430.92259,16.6944447
18432.59163,17.2500019
18434.31726,17.8055553
18436.09738,18.3611107
18437.93417,18.8888893
18439.82259,19.4444447
18441.76656,19.9722233
18443.76452,20.5
18445.81402,21.0277786
18447.91756,21.5277786
18450.06982,22.0277786
18452.27206,22.4722233
18454.5201,22.9444447
18456.81399,23.333334
18459.14817,23.7222233
18461.51982,24.1111126
18463.93034,24.5000019
18466.38124,24.8611126
18468.86674,25.25
18471.39267,25.6111126
18473.95315,25.9722233
18476.54974,26.3333359
18479.18404,26.7500019
18481.85839,27.083334
18484.56771,27.333334
18487.30038,27.6388893
18490.06359,28.0000019
18492.86462,28.3888893
18495.70281,28.75
18498.57886,29.1388893
18501.49204,29.6666698
18504.45799,30.2500019
18507.48409,30.4722214
18510.53057,30.666666
18513.59836,30.833334
18516.68094,31.0555592
18519.78574,31.333334
18522.92022,31.5833359
18526.07778,31.8333321
18529.26228,32.0555573
18532.46705,32.25
18535.69127,32.4444427
18538.9369,32.6388893
18542.19999,32.8333359
18545.48453,33
18548.78372,33.1944466
18552.10236,33.3888893
18555.44247,33.6111107
18558.80276,33.8333321
18562.18733,34.0833359
18565.59483,34.3333359
18569.02733,34.5833359
18572.48693,34.8611107
18575.97219,35.1111107
18579.48458,35.3888931
18583.02261,35.6388931
18586.58563,35.8888893
18590.17583,36.1388931
18593.78884,36.3888893
18597.42906,36.6111145
18601.08928,36.8333359
18604.77171,37.0555573
18608.47863,37.25
18612.20272,37.4722252
18615.95131,37.6944427
18619.71984,37.8888893
18623.5078,38.0833359
18627.31753,38.2777786
18631.14437,38.4722214
18634.993,38.6388893
18638.85595,38.8333359
18642.73833,39.0000038
18646.63976,39.1666679
18650.55547,39.3333359
18654.49025,39.4722252
18658.4365,39.6111107
18662.39665,39.75
18666.3731,39.8611107
18670.35824,40
18674.35971,40.0833321
18678.36706,40.1944466
18682.38553,40.3055573
18686.41756,40.4166641
18690.45824,40.5277824
18694.5125,40.6666679
18698.57817,40.75
18702.65218,40.8055573
18706.73423,40.8888893
18710.82212,40.8055573
18714.90417,40.6944466
18718.97262,40.5
18723.02163,40.2500038
18727.0481,39.9166641
18731.0388,39.5833321
18734.99858,39.1666679
18738.91429,38.7777786
18742.79112,38.3888855
18746.63142,37.9722214
18750.42771,37.5833359
18754.18742,37.1944504
18757.90596,36.8055573
18761.58561,36.4166679
18765.22861,35.9166679
18768.8194,35.6944427
18772.39016,35.5555573
18775.94484,35.4722252
18779.4912,35.4444427
18783.03694,35.5555573
18786.59163,35.5833359
18790.15127,35.6666679
18793.71706,35.6944427
18797.28564,35.6666679
18800.85361,35.6111107
18804.41385,35.4722252
18807.96237,35.3333359
18811.49484,35.1388893
18815.00787,34.8888893
18818.49804,34.5555534
18821.95275,34.2500038
18825.37901,33.8333321
18828.76151,33.4722214
18832.10792,33.1388893
18835.42302,32.7777786
18838.7,32.5555573
18841.95675,32.3888893
18845.19485,32.25
18848.41906,32.1944427
18851.63968,32.1666679
18854.85556,32.0833321
18858.06507,32.0694427
18861.27123,32.0555573
18864.47601,31.8611126
18867.66328,31.5555553
18870.81807,31.5277786
18873.972,31.4444466
18877.11568,31.4722233
18880.26213,31.6111107
18883.4244,31.9166679
18886.61529,32.1111107
18889.82758,32.3611107
18893.0629,32.6111107
18896.32321,32.8611145
18899.61053,33.0833321
18902.91805,33.3055573
18906.24983,33.5277786
18909.60179,33.75
18912.97596,33.9722214
18916.37443,34.1944427
18919.79304,34.4166679
18923.23597,34.6388893
18926.69901,34.8055534
18930.17871,35.0555573
18933.68555,35.4444427
18937.22913,35.4166679
18940.7721,35.3055573
18944.30179,35.1111107
18947.81204,34.7777786
18951.2911,34.3333359
18954.72359,33.8333321
18958.10816,33.1944466
18961.4268,32.5555573
18964.68156,31.9166679
18967.87439,31.333334
18971.00696,30.5555553
18974.06364,29.6111088
18977.02402,28.7222233
18979.89555,27.8611126
18982.68268,26.9722214
18985.37924,26.1111107
18987.99131,25.2222233
18990.51291,24.333334
18992.94565,23.4444447
18995.29096,22.5555573
18997.54596,21.7222233
18999.71898,20.8888912
19001.80736,20.083334
19003.8152,19.3055553
19005.74646,18.583334
19007.60434,17.833334
19009.38833,17.1388893
19011.1018,16.4444447
19012.74584,15.7222233
19014.31864,14.9722223
19015.8155,14.3055563
19017.24658,13.666667
19018.61291,13.0833349
19019.92093,12.5555563
19021.17694,12.0555563
19022.3822,11.6111107
19023.54374,11.2777786
19024.67124,10.9722223
19025.7682,10.6944447
19026.83803,10.5
19027.88777,10.2777777
19028.91593,10.083333
19029.92402,9.9722233
19030.921,9.916667
19031.91302,9.9305553
19032.90584,9.9444447
19033.90065,10.083333
19034.90873,10.2222223
19035.93071,10.333334
19036.96442,10.5555553
19038.01972,10.666667
19039.08677,10.7777777
19040.16429,10.8611116
19041.25013,10.9444456
19042.34498,11.083334
19043.45304,11.0277786
19044.55622,10.8888893
19045.64485,10.7222233
19046.71681,10.583334
19047.77553,10.3888893
19048.81416,10.333334
19049.84788,10.25
19050.87263,10.3194456
19051.90432,10.3888893
19052.94359,10.5555553
19053.99889,10.8611116
19055.08539,11.2222223
19056.20734,11.666667
19057.37372,12.1111116
19058.58528,12.6388893
19059.84886,13.1111116
19061.16045,13.6111116
19062.52123,14.083334
19063.92922,14.583334
19065.38809,15.0555563
19066.89327,15.583333
19068.45218,16.1388893
19070.06567,16.6944447
19071.73471,17.2777767
19073.46312,17.833334
19075.24602,18.3888912
19077.08558,19.0000019
19078.98512,19.8611126
19080.97074,20.7777786
19083.04928,21.083334
19085.1571,21.416666
19087.29955,21.75
19089.47402,22.3611107
19091.70959,23.2222214
19094.03266,24.083334
19096.4404,24.4722214
19098.88852,24.833334
19101.37125,25.2222233
19103.89286,25.5555573
19106.44935,25.8611107
19109.03483,26.2222233
19111.65801,26.6111126
19114.31847,26.9722214
19117.01504,27.333334
19119.74937,27.7500019
19122.52369,28.1111126
19125.33583,28.5
19128.18514,28.8333359
19131.06777,29.1666679
19133.9855,29.5000019
19136.93478,29.6111088
19139.89698,29.7500019
19142.87125,29.8611107
19145.85663,30.0000019
19148.85773,30.1388893
19151.87089,30.2777786
19154.89977,30.1388893
19157.91292,29.8888893
19160.90108,29.7777805
19163.87995,29.6944447
19166.84867,29.5000019
19169.79975,29.3055573
19172.72959,29.0833359
19175.63722,28.8333359
19178.52161,28.5277805
19181.37369,28.3611126
19184.21084,28.1944447
19187.02959,28.083334
19189.83724,28.0555553
19192.64382,28.083334
19195.45147,28.0555553
19198.25805,28.1111126
19201.06848,28.0972233
19203.87752,28.083334
19206.68688,28.0555553
19209.49175,28.0416679
19212.29694,28.0277786
19215.09904,28.0555553
19217.90391,28.083334
19220.71327,28.1944447
19223.53202,28.2500019
19226.35806,28.3055553
19229.18792,28.3611126
19232.02334,28.4166679
19234.86605,28.5
19237.71535,28.5555553
19240.57196,28.6111126
19243.43237,28.6666679
19246.29833,28.75
19249.17439,28.8888893
19252.06257,29.0277767
19254.96641,29.1388893
19257.87959,29.2777767
19260.80665,29.4444447
19263.75218,29.6388893
19266.71534,29.8611107
19269.70255,30.1388893
19272.7157,30.416666
19275.75662,30.6388893
19278.82163,30.8611107
19281.90699,31.1111107
19285.01924,31.3611107
19288.15459,31.6666679
19291.32048,31.9444447
19294.5161,32.25
19297.74031,32.5555573
19300.99706,32.9444466
19304.2907,33.25
19307.61488,33.4722214
19310.96333,33.75
19314.33751,33.7083321
19317.70958,33.6666679
19321.07542,33.4444466
19324.41905,33.0833321
20000,33.08
